,Time,Flux
16077,1952.8433361935988,'5337.3726'
16078,1952.844725115239,'5315.293'
16079,1952.8461140368795,'5301.0254'
16080,1952.8475029584615,'5318.0205'
16081,1952.8488918801017,'5330.703'
16082,1952.8502808017422,'5328.6836'
16083,1952.8516697233242,'5301.337'
16084,1952.8530586449651,'5332.2188'
16085,1952.8544475666063,'5340.7793'
16086,1952.8558364882465,'5307.3184'
16087,1952.8572254098867,'5317.6504'
16088,1952.8586143315272,'5309.643'
16089,1952.8600032531676,'5307.762'
16090,1952.8613921748079,'5308.6235'
16091,1952.862781096448,'5321.4365'
16092,1952.8641700180892,'5319.3926'
16093,1952.8655589397301,'5310.3174'
16094,1952.8669478613697,'5320.351'
16095,1952.8683367830095,'5322.263'
16096,1952.8697257046497,'5321.2583'
16097,1952.8711146263481,'5323.3423'
16098,1952.8725035479886,'5331.7783'
16099,1952.8738924696295,'5320.1714'
16100,1952.8752813912706,'5328.796'
16101,1952.876670312969,'5322.606'
16102,1952.8780592346093,'5309.836'
16103,1952.879448156308,'5317.6143'
16104,1952.8808370779482,'5319.104'
16105,1952.8822259996468,'5345.2236'
16106,1952.883614921287,'5324.3525'
16107,1952.8850038429864,'5314.553'
16108,1952.8863927646273,'5309.146'
16109,1952.8877816863258,'5328.1416'
16110,1952.8891706080244,'5322.539'
16111,1952.8905595296646,'5310.3516'
16112,1952.8919484513624,'5313.9253'
16113,1952.8933373730601,'5320.632'
16114,1952.8947262947588,'5325.4946'
16115,1952.8961152163997,'5321.621'
16116,1952.897504138099,'5325.2915'
16117,1952.8988930597975,'5322.9746'
16118,1952.900281981496,'5311.567'
16119,1952.9016709031946,'5318.501'
16120,1952.903059824893,'5311.849'
16121,1952.9044487465917,'5321.0825'
16122,1952.9058376682901,'5316.882'
16123,1952.9072265899895,'5341.5107'
16124,1952.9086155116886,'5314.3833'
16125,1952.9100044334452,'5311.3154'
16126,1952.911393355144,'5318.443'
16127,1952.9127822768423,'5324.0947'
16128,1952.9141711985408,'5294.7393'
16129,1952.9155601202974,'5325.8906'
16130,1952.9169490419954,'5311.391'
16131,1952.9183379636938,'5315.004'
16132,1952.9197268854514,'5315.6084'
16133,1952.9211158071498,'5303.477'
16134,1952.9225047289065,'5311.527'
16135,1952.9238936506051,'5318.632'
16136,1952.9252825723618,'5335.139'
16137,1952.9266714940604,'5317.828'
16138,1952.9280604158178,'5325.792'
16139,1952.929449337575,'5325.8887'
16140,1952.9308382592737,'5322.966'
16141,1952.9322271810304,'5317.0244'
16142,1952.9336161027873,'5316.5767'
16143,1952.935005024544,'5315.9653'
16144,1952.9363939463005,'5314.769'
16145,1952.9377828679992,'5334.6284'
16146,1952.9391717897565,'5327.583'
16147,1952.940560711514,'5305.1445'
16148,1952.94194963327,'5279.3105'
16149,1952.943338555026,'5313.0522'
16150,1952.9447274767826,'5308.099'
16151,1952.9461163985395,'5312.93'
16152,1952.9475053202964,'5286.076'
16153,1952.9488942421112,'5273.5376'
16154,1952.9502831638686,'5288.494'
16155,1952.951672085626,'5290.252'
16156,1952.9530610073828,'5286.3228'
16157,1952.9544499291978,'5273.013'
16158,1952.9558388509545,'5265.267'
16159,1952.9572277727111,'5282.194'
16160,1952.958616694526,'5294.3267'
16161,1952.9600056162828,'5291.9653'
16162,1952.9613945380402,'5250.008'
16163,1952.962783459856,'5261.1274'
16164,1952.9641723816126,'5283.8584'
16165,1952.9655613034274,'5256.7964'
16166,1952.9669502252418,'5269.1094'
16167,1952.9683391469978,'5279.6743'
16168,1952.9697280688129,'5259.539'
16169,1952.9711169906277,'5263.352'
16170,1952.972505912385,'5272.0225'
16171,1952.9738948342006,'5277.2227'
16172,1952.9752837560156,'5264.851'
16173,1952.9766726778307,'5259.9644'
16174,1952.9780615996456,'5267.968'
16175,1952.9794505214604,'5266.797'
16176,1952.9808394432753,'5255.182'
16177,1952.9822283650321,'5267.4023'
16178,1952.9836172869059,'5280.947'
16179,1952.9850062087216,'5279.282'
16180,1952.9863951305365,'5269.8247'
16181,1952.9877840523513,'5269.9365'
16182,1952.9891729741664,'5269.662'
16183,1952.9905618959806,'5286.8823'
16184,1952.991950817795,'5269.456'
16185,1952.9933397396687,'5277.306'
16186,1952.9947286614843,'5267.0425'
16187,1952.9961175832993,'5274.494'
16188,1952.9975065051724,'5265.666'
16189,1952.9988954269875,'5288.39'
16190,1953.0002843488023,'5289.2754'
16191,1953.0016732706754,'5264.6763'
16192,1953.0030621924902,'5286.563'
16193,1953.0044511143642,'5256.5244'
16194,1953.0058400362382,'5259.028'
16195,1953.007228958053,'5259.4316'
16196,1953.008617879926,'5255.714'
16197,1953.010006801741,'5277.252'
16198,1953.0113957236142,'5257.5967'
16199,1953.0127846454875,'5279.8804'
16200,1953.0141735673606,'5273.37'
16201,1953.0155624892336,'5244.6323'
16202,1953.0169514110485,'5246.4307'
16203,1953.0183403329218,'5272.5913'
16204,1953.0197292547948,'5278.034'
16205,1953.021118176668,'5273.3203'
16206,1953.0225070985412,'5264.7134'
16207,1953.0238960204142,'5264.197'
16208,1953.0252849422875,'5271.5327'
16209,1953.0266738641612,'5281.7007'
16210,1953.0280627860934,'5259.6123'
16211,1953.0294517079665,'5283.848'
16212,1953.0308406298395,'5260.194'
16213,1953.0322295517126,'5290.664'
16214,1953.0336184735859,'5268.709'
16215,1953.0350073955174,'5273.0264'
16216,1953.0363963173904,'5269.0195'
16217,1953.0377852393224,'5269.748'
16218,1953.0391741611961,'5270.3213'
16219,1953.0405630830687,'5282.7075'
16220,1953.0419520049995,'5259.592'
16221,1953.0433409268726,'5266.0513'
16222,1953.0447298488039,'5270.656'
16223,1953.0461187707351,'5283.908'
16224,1953.047507692609,'5284.4385'
16225,1953.048896614541,'5310.2505'
16226,1953.0502855364725,'5288.144'
16227,1953.0516744583456,'5289.553'
16228,1953.0530633802769,'5291.309'
16229,1953.0544523022083,'5290.173'
16230,1953.0558412241396,'5298.107'
16231,1953.057230146071,'5329.553'
16232,1953.058619068003,'5304.8276'
16233,1953.060007989935,'5297.8066'
16234,1953.0613969118665,'5311.3193'
16235,1953.0627858337978,'5322.0063'
16236,1953.0641747557283,'5299.4277'
16237,1953.0655636776592,'5338.8447'
16238,1953.0669525995904,'5331.679'
16239,1953.0683415215217,'5309.222'
16240,1953.0697304434539,'5311.693'
16241,1953.0711193654442,'5316.6963'
16242,1953.0725082873755,'5313.9653'
16243,1953.0738972093068,'5318.442'
16244,1953.075286131238,'5327.9746'
16245,1953.0766750532277,'5319.67'
16246,1953.078063975159,'5318.7285'
16247,1953.0794528971487,'5314.3516'
16248,1953.0808418190807,'5303.071'
16249,1953.0822307410708,'5342.7163'
16250,1953.0836196630023,'5328.8564'
16251,1953.0850085849918,'5308.585'
16252,1953.0863975069815,'5320.9434'
16253,1953.0877864289128,'5326.7393'
16254,1953.0891753509015,'5317.6357'
16255,1953.0905642728903,'5313.035'
16256,1953.0919531948807,'5325.5864'
16257,1953.093342116813,'5313.8213'
16258,1953.0947310388024,'5329.117'
16259,1953.0961199607918,'5323.1665'
16260,1953.0975088827813,'5321.3306'
16261,1953.098897804771,'5320.884'
16262,1953.1002867267607,'5323.1924'
16263,1953.1016756487502,'5311.5864'
16264,1953.1030645707403,'5326.4067'
16265,1953.1044534927305,'5330.527'
16266,1953.1058424147202,'5317.8647'
16267,1953.1072313367679,'5324.537'
16268,1953.1086202587576,'5322.1353'
16269,1953.110009180747,'5311.089'
16270,1953.1113981027365,'5300.258'
16271,1953.1127870247851,'5332.4146'
16272,1953.1155648687636,'5311.414'
16273,1953.1169537908113,'5317.1777'
16274,1953.1183427128008,'5316.8174'
16275,1953.1197316348484,'5318.8022'
16276,1953.1211205568382,'5332.6924'
16277,1953.122509478886,'5312.6'
16278,1953.1238984009344,'5310.348'
16279,1953.1252873229246,'5316.994'
16280,1953.1266762449723,'5309.6846'
16281,1953.1280651670202,'5340.061'
16282,1953.1294540890099,'5316.843'
16283,1953.1308430110576,'5325.3184'
16284,1953.1322319331052,'5322.445'
16285,1953.133620855153,'5337.7974'
16286,1953.1350097772015,'5311.9497'
16287,1953.13639869925,'5313.758'
16288,1953.137787621297,'5325.8857'
16289,1953.139176543344,'5321.367'
16290,1953.1405654653918,'5324.6353'
16291,1953.1419543874397,'5312.0054'
16292,1953.1433433094874,'5325.814'
16293,1953.1447322315353,'5331.1772'
16294,1953.1461211535836,'5319.6523'
16295,1953.1475100756902,'5314.846'
16296,1953.1488989977381,'5313.2495'
16297,1953.1502879197858,'5297.9478'
16298,1953.1516768418337,'5313.416'
16299,1953.1530657639396,'5314.893'
16300,1953.1544546859873,'5316.3623'
16301,1953.1558436080932,'5308.0166'
16302,1953.1572325301418,'5311.8203'
16303,1953.1586214522486,'5312.588'
16304,1953.1600103742962,'5327.629'
16305,1953.1613992964021,'5326.6514'
16306,1953.1627882185076,'5325.892'
16307,1953.1641771405546,'5329.497'
16308,1953.1655660626604,'5328.3975'
16309,1953.166954984767,'5333.204'
16310,1953.1683439068156,'5335.057'
16311,1953.1697328289215,'5310.701'
16312,1953.1711217510276,'5309.511'
16313,1953.1725106731335,'5316.3516'
16314,1953.1738995952396,'5308.424'
16315,1953.1752885173455,'5313.801'
16316,1953.1766774394514,'5316.3164'
16317,1953.1780663615582,'5332.7964'
16318,1953.1794552836648,'5329.7417'
16319,1953.1808442057709,'5321.263'
16320,1953.1822331278768,'5325.3193'
16321,1953.1836220500409,'5333.12'
16322,1953.1850109721468,'5310.1953'
16323,1953.1863998942522,'5312.269'
16324,1953.1877888163574,'5324.1978'
16325,1953.1891777385222,'5335.5986'
16326,1953.190566660629,'5318.949'
16327,1953.1919555827349,'5328.008'
16328,1953.1933445048992,'5336.5854'
16329,1953.194733427005,'5330.928'
16330,1953.1961223491694,'5315.386'
16331,1953.1975112713335,'5314.7764'
16332,1953.1989001934394,'5330.2007'
16333,1953.2002891156044,'5310.3335'
16334,1953.201678037711,'5321.1787'
16335,1953.2030669598753,'5332.37'
16336,1953.2044558820394,'5307.7124'
16337,1953.2058448042035,'5312.075'
16338,1953.2072337263096,'5336.677'
16339,1953.2086226484737,'5314.5615'
16340,1953.210011570637,'5316.306'
16341,1953.2114004928014,'5319.886'
16342,1953.2127894149662,'5336.5503'
16343,1953.2141783371303,'5325.3154'
16344,1953.2155672592946,'5305.274'
16345,1953.216956181459,'5317.4497'
16346,1953.218345103623,'5312.4434'
16347,1953.2197340258454,'5298.3853'
16348,1953.2211229480095,'5311.1436'
16349,1953.2225118701745,'5313.3965'
16350,1953.2239007923392,'5327.478'
16351,1953.2252897145618,'5331.7446'
16352,1953.2266786367259,'5314.622'
16353,1953.22806755889,'5315.3164'
16354,1953.2294564811125,'5308.888'
16355,1953.2308454032766,'5317.5195'
16356,1953.2322343254996,'5318.4478'
16357,1953.2336232476646,'5317.661'
16358,1953.2350121698862,'5325.468'
16359,1953.2364010920496,'5316.5176'
16360,1953.2377900142722,'5324.288'
16361,1953.2391789364947,'5311.571'
16362,1953.2405678586588,'5317.679'
16363,1953.241956780881,'5303.4146'
16364,1953.2433457031043,'5304.955'
16365,1953.2447346253273,'5317.4434'
16366,1953.2461235475498,'5305.6313'
16367,1953.2475124697721,'5315.554'
16368,1953.2489013919362,'5322.4253'
16369,1953.2502903141585,'5314.698'
16370,1953.251679236381,'5313.2563'
16371,1953.2530681586616,'5298.1006'
16372,1953.2544570808845,'5328.097'
16373,1953.2558460031078,'5315.699'
16374,1953.25723492533,'5306.828'
16375,1953.258623847552,'5342.797'
16376,1953.2600127697735,'5324.6543'
16377,1953.2614016920543,'5311.174'
16378,1953.2627906142766,'5329.5513'
16379,1953.264179536499,'5316.5503'
16380,1953.2655684587803,'5307.369'
16381,1953.2669573810033,'5328.924'
16382,1953.268346303284,'5312.7876'
16383,1953.2697352255063,'5305.053'
16384,1953.2711241477868,'5327.065'
16385,1953.2725130700092,'5324.1704'
16386,1953.27390199229,'5316.948'
16387,1953.2752909145706,'5331.2695'
16388,1953.2766798367936,'5318.5786'
16389,1953.2780687590748,'5319.2397'
16390,1953.2794576813553,'5326.8457'
16391,1953.280846603636,'5323.461'
16392,1953.2822355258577,'5279.4497'
16393,1953.2836244481377,'5308.734'
16394,1953.2850133704183,'5317.2666'
16395,1953.2864022926997,'5330.307'
16396,1953.2877912149809,'5314.974'
16397,1953.2891801372614,'5319.002'
16398,1953.2905690595421,'5319.473'
16399,1953.2919579818808,'5308.6035'
16400,1953.2933469041614,'5330.3667'
16401,1953.294735826442,'5317.6426'
16402,1953.2961247487226,'5306.751'
16403,1953.2975136710038,'5311.298'
16404,1953.2989025933434,'5318.9863'
16405,1953.300291515624,'5318.1406'
16406,1953.3016804379045,'5322.238'
16407,1953.3030693602434,'5319.084'
16408,1953.3044582825241,'5296.739'
16409,1953.3058472048629,'5327.522'
16410,1953.3072361271427,'5313.793'
16411,1953.3086250494816,'5319.385'
16412,1953.310013971821,'5309.9316'
16413,1953.3114028941015,'5309.4995'
16414,1953.3127918164405,'5299.756'
16415,1953.3141807387792,'5307.4243'
16416,1953.3155696610597,'5300.282'
16417,1953.3169585833987,'5342.131'
16418,1953.3183475057374,'5336.866'
16419,1953.3197364280768,'5327.377'
16420,1953.3211253504164,'5324.3066'
16421,1953.3225142727551,'5311.152'
16422,1953.323903195094,'5325.184'
16423,1953.3252921174328,'5319.6646'
16424,1953.3266810397718,'5320.5605'
16425,1953.3280699621105,'5317.2773'
16426,1953.3294588844492,'5316.6704'
16427,1953.330847806788,'5320.942'
16428,1953.332236729185,'5336.737'
16429,1953.333625651524,'5295.2314'
16430,1953.3350145738627,'5330.212'
16431,1953.3364034962597,'5316.516'
16432,1953.3377924185984,'5302.6494'
16433,1953.3391813409373,'5343.4326'
16434,1953.340570263335,'5310.124'
16435,1953.3419591856746,'5323.502'
16436,1953.3433481080715,'5327.007'
16437,1953.3447370304102,'5323.914'
16438,1953.3461259528074,'5312.542'
16439,1953.3475148752043,'5331.657'
16440,1953.3489037975432,'5324.2524'
16441,1953.3502927199402,'5312.072'
16442,1953.351681642338,'5319.6987'
16443,1953.3530705647356,'5305.2144'
16444,1953.3544594871319,'5313.106'
16445,1953.3558484094701,'5291.7817'
16446,1953.357237331867,'5320.5527'
16447,1953.358626254264,'5302.2734'
16448,1953.360015176661,'5341.0444'
16449,1953.361404099058,'5326.446'
16450,1953.3627930214557,'5330.6357'
16451,1953.3641819439117,'5314.314'
16452,1953.3655708663086,'5319.066'
16453,1953.3669597887056,'5320.6934'
16454,1953.3683487111027,'5305.419'
16455,1953.3697376334997,'5307.7163'
16456,1953.371126555955,'5325.061'
16457,1953.372515478352,'5309.5713'
16458,1953.373904400808,'5326.5044'
16459,1953.3752933232056,'5310.3745'
16460,1953.3766822456025,'5333.0737'
16461,1953.378071168057,'5332.569'
16462,1953.3794600904534,'5325.923'
16463,1953.3808490129086,'5309.1167'
16464,1953.3822379353637,'5309.6826'
16465,1953.3836268577609,'5319.0566'
16466,1953.3850157802167,'5330.7856'
16467,1953.3864047026727,'5340.968'
16468,1953.3877936251279,'5335.078'
16469,1953.3891825475248,'5322.638'
16470,1953.3905714699802,'5305.7935'
16471,1953.3919603924355,'5322.702'
16472,1953.3933493148907,'5325.8784'
16473,1953.3947382373458,'5307.886'
16474,1953.3961271598018,'5311.5186'
16475,1953.3975160822577,'5316.4194'
16476,1953.398905004713,'5316.636'
16477,1953.4002939271681,'5332.2817'
16478,1953.4016828496808,'5311.96'
16479,1953.4030717721353,'5315.3516'
16480,1953.4044606945906,'5329.6494'
16481,1953.4058496170464,'5316.827'
16482,1953.4072385395607,'5300.2964'
16483,1953.4086274620158,'5339.448'
16484,1953.4100163845292,'5329.542'
16485,1953.4114053069845,'5304.775'
16486,1953.4127942294397,'5304.8965'
16487,1953.4141831519532,'5318.8276'
16488,1953.4155720744666,'5310.8477'
16489,1953.4169609969224,'5327.493'
16490,1953.4183499194364,'5335.3564'
16491,1953.41973884195,'5342.534'
16492,1953.4211277644054,'5318.977'
16493,1953.4225166869187,'5319.947'
16494,1953.423905609432,'5334.3696'
16495,1953.425294531945,'5334.669'
16496,1953.4266834544576,'5308.858'
16497,1953.4280723769716,'5326.396'
16498,1953.4294612994277,'5317.3706'
16499,1953.4308502219992,'5320.0103'
16500,1953.4322391445126,'5323.548'
16501,1953.4336280670261,'5325.8647'
16502,1953.4350169895395,'5295.2104'
16503,1953.436405912053,'5331.3'
16504,1953.4377948345664,'5327.7734'
16505,1953.4391837570806,'5326.4194'
16506,1953.4405726796529,'5314.819'
16507,1953.4419616021662,'5337.184'
16508,1953.4433505246798,'5316.388'
16509,1953.4447394472513,'5322.654'
16510,1953.4461283697647,'5304.498'
16511,1953.4475172923362,'5320.644'
16512,1953.448906214849,'5321.6978'
16513,1953.4502951374207,'5319.955'
16514,1953.451684059935,'5329.7393'
16515,1953.4530729825065,'5336.9365'
16516,1953.454461905078,'5311.9253'
16517,1953.4558508276498,'5329.402'
16518,1953.4572397501631,'5325.526'
16519,1953.458628672735,'5299.328'
16520,1953.4600175953071,'5297.209'
16521,1953.4614065178794,'5329.193'
16522,1953.4627954404511,'5315.161'
16523,1953.4641843630227,'5337.0215'
16524,1953.4655732855945,'5352.823'
16525,1953.466962208166,'5332.627'
16526,1953.4683511307376,'5305.632'
16527,1953.4697400533094,'5328.2925'
16528,1953.4711289758816,'5335.1323'
16529,1953.4725178984531,'5312.058'
16530,1953.4739068210824,'5311.794'
16531,1953.475295743654,'5320.2935'
16532,1953.4766846662255,'5314.24'
16533,1953.4780735888555,'5321.871'
16534,1953.4794625114273,'5317.912'
16535,1953.4808514339989,'5326.399'
16536,1953.4822403566293,'5317.9683'
16537,1953.4836292792015,'5327.392'
16538,1953.4850182018315,'5304.0503'
16539,1953.4864071244613,'5301.98'
16540,1953.487796047033,'5331.7295'
16541,1953.4891849696628,'5321.4526'
16542,1953.4905738922926,'5313.0264'
16543,1953.4919628149225,'5324.203'
16544,1953.4933517374948,'5319.746'
16545,1953.4947406601254,'5323.8433'
16546,1953.4961295827545,'5310.3604'
16547,1953.4975185053836,'5327.1636'
16548,1953.4989074280136,'5309.4883'
16549,1953.5002963506433,'5321.1123'
16550,1953.5016852732733,'5328.5786'
16551,1953.503074195903,'5319.5513'
16552,1953.5044631185335,'5319.204'
16553,1953.505852041164,'5323.6284'
16554,1953.5072409638522,'5303.8613'
16555,1953.5086298864821,'5316.4365'
16556,1953.510018809112,'5326.4873'
16557,1953.5114077317999,'5336.757'
16558,1953.5127966544296,'5322.382'
16559,1953.5141855770596,'5323.167'
16560,1953.5155744997483,'5324.5527'
16561,1953.516963422379,'5331.064'
16562,1953.518352345067,'5317.0713'
16563,1953.5197412677544,'5307.038'
16564,1953.5211301903835,'5328.718'
16565,1953.5225191130714,'5327.711'
16566,1953.5239080357596,'5334.5737'
16567,1953.52529695839,'5335.527'
16568,1953.5266858810787,'5321.894'
16569,1953.528074803767,'5329.287'
16570,1953.5294637264549,'5306.36'
16571,1953.530852649143,'5316.639'
16572,1953.532241571831,'5316.402'
16573,1953.533630494519,'5325.681'
16574,1953.535019417207,'5337.559'
16575,1953.5364083398958,'5309.2246'
16576,1953.5377972625847,'5318.6465'
16577,1953.5391861852727,'5309.607'
16578,1953.5405751079606,'5316.685'
16579,1953.5419640307068,'5287.9004'
16580,1953.5433529533943,'5309.2295'
16581,1953.5447418760816,'5305.108'
16582,1953.5461307987698,'5332.867'
16583,1953.5475197215167,'5314.8564'
16584,1953.5489086442053,'5318.369'
16585,1953.5502975669517,'5322.7866'
16586,1953.5516864896397,'5310.5645'
16587,1953.553075412386,'5312.8286'
16588,1953.5544643351323,'5334.3496'
16589,1953.5558532578202,'5308.213'
16590,1953.5572421805666,'5319.6377'
16591,1953.5586311033135,'5302.424'
16592,1953.5600200260023,'5322.083'
16593,1953.5614089487485,'5313.8545'
16594,1953.5627978714947,'5315.8945'
16595,1953.5641867942409,'5309.007'
16596,1953.5655757169873,'5315.405'
16597,1953.5669646397328,'5301.521'
16598,1953.5683535624785,'5333.7725'
16599,1953.5697424852253,'5302.2075'
16600,1953.5711314079722,'5320.6597'
16601,1953.5725203307186,'5307.036'
16602,1953.5739092534648,'5329.7095'
16603,1953.5752981762694,'5316.8325'
16604,1953.5766870990155,'5303.334'
16605,1953.5780760217617,'5322.742'
16606,1953.579464944567,'5313.525'
16607,1953.5808538673139,'5328.0635'
16608,1953.5822427900603,'5318.813'
16609,1953.5836317128646,'5334.4463'
16610,1953.585020635669,'5324.068'
16611,1953.5864095584154,'5333.272'
16612,1953.5877984812198,'5324.247'
16613,1953.5891874039653,'5329.114'
16614,1953.59057632677,'5297.19'
16615,1953.591965249575,'5318.809'
16616,1953.5933541723793,'5332.4126'
16617,1953.5947430951258,'5333.85'
16618,1953.5961320179304,'5318.3345'
16619,1953.5975209407347,'5322.0923'
16620,1953.5989098635391,'5310.217'
16621,1953.6002987863435,'5329.817'
16622,1953.6016877091488,'5313.939'
16623,1953.603076631954,'5336.8955'
16624,1953.6044655547585,'5319.6353'
16625,1953.6058544775628,'5325.3813'
16626,1953.6072434004254,'5322.413'
16627,1953.60863232323,'5318.8633'
16628,1953.6100212460344,'5305.4424'
16629,1953.611410168839,'5323.347'
16630,1953.6127990917016,'5319.8105'
16631,1953.614188014506,'5300.245'
16632,1953.6155769373688,'5306.2817'
16633,1953.6169658601732,'5317.5806'
16634,1953.618354783036,'5322.0405'
16635,1953.6197437058404,'5297.43'
16636,1953.621132628703,'5302.339'
16637,1953.6225215515074,'5323.5283'
16638,1953.6239104743709,'5314.9106'
16639,1953.6252993972344,'5315.3335'
16640,1953.626688320097,'5327.778'
16641,1953.6280772429595,'5313.8184'
16642,1953.629466165764,'5317.8374'
16643,1953.6308550886267,'5337.365'
16644,1953.6322440114893,'5311.858'
16645,1953.6336329343521,'5338.145'
16646,1953.6350218572154,'5316.9385'
16647,1953.6364107800782,'5321.2324'
16648,1953.6377997029983,'5298.1963'
16649,1953.639188625861,'5324.1626'
16650,1953.6405775487237,'5317.605'
16651,1953.6419664715863,'5325.1675'
16652,1953.643355394449,'5329.2935'
16653,1953.6447443173706,'5309.9277'
16654,1953.646133240234,'5318.528'
16655,1953.647522163155,'5331.243'
16656,1953.6489110860175,'5323.161'
16657,1953.6503000089383,'5322.996'
16658,1953.651688931801,'5295.6475'
16659,1953.653077854722,'5310.4727'
16660,1953.6544667775847,'5303.5947'
16661,1953.6558557005062,'5329.7837'
16662,1953.6572446234277,'5307.533'
16663,1953.6586335462903,'5317.474'
16664,1953.6600224692106,'5303.0605'
16665,1953.6614113921307,'5306.378'
16666,1953.6628003150518,'5314.939'
16667,1953.6641892379726,'5320.3037'
16668,1953.6655781608933,'5312.1343'
16669,1953.666967083815,'5304.3735'
16670,1953.6683560067365,'5321.9077'
16671,1953.6697449296576,'5326.1533'
16672,1953.6711338525784,'5325.0913'
16673,1953.6725227754991,'5315.999'
16674,1953.6739116984784,'5324.2485'
16675,1953.6753006213992,'5324.395'
16676,1953.6766895443202,'5315.9014'
16677,1953.6780784672999,'5315.8657'
16678,1953.6794673902214,'5324.649'
16679,1953.6808563131422,'5328.976'
16680,1953.6822452361207,'5320.1543'
16681,1953.683634159041,'5322.2876'
16682,1953.68502308202,'5332.9917'
16683,1953.686412004999,'5313.1357'
16684,1953.6878009279199,'5312.888'
16685,1953.6891898508998,'5317.1006'
16686,1953.6905787738795,'5302.79'
16687,1953.6919676968005,'5322.1904'
16688,1953.6933566197795,'5291.17'
16689,1953.6947455427585,'5313.173'
16690,1953.6961344657377,'5306.3066'
16691,1953.6975233887167,'5316.5273'
16692,1953.6989123116964,'5313.7515'
16693,1953.7003012346763,'5314.683'
16694,1953.7016901576553,'5316.827'
16695,1953.7030790806346,'5315.043'
16696,1953.7044680036136,'5324.0723'
16697,1953.70585692665,'5328.8145'
16698,1953.7072458496286,'5307.626'
16699,1953.7086347726076,'5319.0063'
16700,1953.7100236956458,'5315.19'
16701,1953.7114126186254,'5321.099'
16702,1953.7128015416047,'5314.408'
16703,1953.714190464642,'5321.0527'
16704,1953.715579387621,'5302.3716'
16705,1953.716968310658,'5301.9526'
16706,1953.7183572336955,'5313.33'
16707,1953.7197461566745,'5326.6133'
16708,1953.7211350797124,'5327.6772'
16709,1953.7225240027506,'5312.108'
16710,1953.7239129257296,'5305.927'
16711,1953.725301848767,'5319.2236'
16712,1953.7266907718042,'5314.3496'
16713,1953.7280796948407,'5312.112'
16714,1953.7294686178775,'5317.588'
16715,1953.7308575409147,'5321.789'
16716,1953.7322464639528,'5308.7163'
16717,1953.7336353869907,'5309.3535'
16718,1953.7350243100282,'5299.4717'
16719,1953.7364132330654,'5309.2676'
16720,1953.7378021561608,'5328.1577'
16721,1953.739191079198,'5319.7236'
16722,1953.7405800022354,'5320.404'
16723,1953.741968925331,'5334.2075'
16724,1953.743357848369,'5312.2944'
16725,1953.7447467714069,'5317.1064'
16726,1953.7461356945023,'5319.1655'
16727,1953.7475246175397,'5331.805'
16728,1953.7489135406352,'5333.6655'
16729,1953.7503024637308,'5336.7026'
16730,1953.7516913867673,'5321.066'
16731,1953.753080309862,'5318.393'
16732,1953.7544692329584,'5339.057'
16733,1953.7558581560545,'5316.1143'
16734,1953.757247079092,'5310.7'
16735,1953.7586360021874,'5321.668'
16736,1953.7600249252828,'5307.994'
16737,1953.7614138483784,'5316.9585'
16738,1953.7628027714738,'5310.398'
16739,1953.76419169457,'5306.5835'
16740,1953.7655806176663,'5334.212'
16741,1953.7669695407617,'5313.934'
16742,1953.7683584639153,'5330.9746'
16743,1953.769747387011,'5299.3613'
16744,1953.7711363101066,'5317.1875'
16745,1953.772525233202,'5302.6396'
16746,1953.773914156355,'5313.833'
16747,1953.7753030794506,'5297.442'
16748,1953.776692002605,'5315.029'
16749,1953.7780809257004,'5327.6836'
16750,1953.7794698488542,'5302.4326'
16751,1953.7808587719496,'5316.023'
16752,1953.7822476951033,'5323.4834'
16753,1953.783636618257,'5315.6904'
16754,1953.7850255413525,'5328.433'
16755,1953.7864144645068,'5309.8145'
16756,1953.7878033876614,'5307.988'
16757,1953.789192310815,'5317.8965'
16758,1953.7905812339689,'5302.652'
16759,1953.7919701570643,'5333.955'
16760,1953.7933590802181,'5314.3633'
16761,1953.7947480033718,'5299.2896'
16762,1953.7961369265836,'5325.661'
16763,1953.7975258497372,'5310.935'
16764,1953.798914772891,'5329.9546'
16765,1953.800303696045,'5309.853'
16766,1953.8016926191985,'5317.465'
16767,1953.8030815424104,'5307.2563'
16768,1953.804470465564,'5314.3257'
16769,1953.8058593887179,'5315.964'
16770,1953.8072483119297,'5313.3423'
16771,1953.808637235084,'5324.293'
16772,1953.8100261582968,'5336.411'
16773,1953.8114150814504,'5303.7407'
16774,1953.8128040046624,'5306.517'
16775,1953.814192927816,'5327.6416'
16776,1953.8155818510281,'5310.231'
16777,1953.81697077424,'5308.421'
16778,1953.8183596974527,'5303.5117'
16779,1953.8197486206645,'5319.1675'
16780,1953.8211375438175,'5317.2134'
16781,1953.8225264670295,'5327.0747'
16782,1953.8239153902414,'5314.1123'
16783,1953.8253043134532,'5309.3'
16784,1953.826693236665,'5328.8354'
16785,1953.828082159877,'5329.338'
16786,1953.8294710831478,'5331.197'
16787,1953.8308600063606,'5304.031'
16788,1953.8322489295724,'5332.0796'
16789,1953.8336378527842,'5317.296'
16790,1953.8350267760545,'5303.624'
16791,1953.8364156992664,'5316.107'
16792,1953.8378046224784,'5298.381'
16793,1953.8391935457485,'5304.5513'
16794,1953.8405824689612,'5327.3906'
16795,1953.841971392232,'5310.4316'
16796,1953.843360315443,'5324.559'
16797,1953.8447492387127,'5296.9814'
16798,1953.8461381619827,'5325.9673'
16799,1953.8475270852528,'5339.9316'
16800,1953.8489160084646,'5323.5063'
