# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sat Jul 13 16:33:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 7.69897 3.4000000954 2.6011310876    3.398  2.161  4.1273  4.269    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.633 0.235 0.176 0.344
0.0152 0.01508 7.69897 3.5097668171 2.6024586113    3.508  2.217  4.1357  4.261    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.773 0.142 0.080 0.256
0.0152 0.01508 7.69897 3.6000001431 2.6034804607    3.598  2.262  4.1424  4.253    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.885 0.067 0.003 0.185
0.0152 0.01508 7.69897 3.7089400291 2.6046382848    3.707  2.315  4.1500  4.245    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.016 -0.021 -0.087 0.101
0.0152 0.01508 7.69897 3.8000001907 2.6055477311    3.798  2.358  4.1562  4.237    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.124 -0.093 -0.161 0.032
0.0152 0.01508 7.69897 3.8614368439 2.6061335294    3.860  2.386  4.1603  4.232    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.196 -0.141 -0.210 -0.013
0.0152 0.01508 7.69897 4.0000000000 2.6073790840    4.001  2.450  4.1692  4.219    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.354 -0.249 -0.320 -0.116
0.0152 0.01508 7.69897 4.0590491295 2.6078802585    4.059  2.476  4.1728  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.420 -0.294 -0.367 -0.159
0.0152 0.01508 7.69897 4.1999998093 2.6090113217    4.198  2.539  4.1812  4.199    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.576 -0.402 -0.477 -0.262
0.0152 0.01508 7.69897 4.3390965462 2.6100450682    4.336  2.599  4.1890  4.184    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.726 -0.506 -0.584 -0.362
0.0152 0.01508 7.69897 4.4000000954 2.6104741055    4.397  2.624  4.1923  4.178    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.791 -0.552 -0.631 -0.406
0.0152 0.01508 7.69897 4.4559020996 2.6108560608    4.453  2.648  4.1952  4.172    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.850 -0.593 -0.673 -0.445
0.0152 0.01508 7.69897 4.5999999046 2.6117915791    4.597  2.707  4.2025  4.155    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.999 -0.700 -0.782 -0.548
0.0152 0.01508 7.69897 4.7009744644 2.6124079754    4.699  2.748  4.2073  4.143    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.101 -0.774 -0.858 -0.620
0.0152 0.01508 7.69897 4.8000001907 2.6129836005    4.798  2.789  4.2118  4.130    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.201 -0.848 -0.933 -0.691
0.0152 0.01508 7.69897 4.9313106537 2.6137060442    4.930  2.841  4.2175  4.112    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.332 -0.945 -1.032 -0.785
0.0152 0.01508 7.69897 5.0000000000 2.6140666223    4.999  2.868  4.2203  4.102    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.400 -0.997 -1.084 -0.835
0.0152 0.01508 7.69897 5.1082816124 2.6146124539    5.108  2.910  4.2246  4.087    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.506 -1.078 -1.166 -0.913
0.0152 0.01508 7.69897 5.1999998093 2.6150544000    5.200  2.946  4.2279  4.071    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.596 -1.149 -1.239 -0.983
0.0152 0.01508 7.69897 5.2681131363 2.6153711793    5.268  2.973  4.2302  4.060    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.662 -1.202 -1.292 -1.034
0.0152 0.01508 7.69897 5.3999996185 2.6159585084    5.401  3.024  4.2343  4.036    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.789 -1.306 -1.398 -1.136
0.0152 0.01508 7.69897 5.4303865433 2.6160891883    5.431  3.035  4.2352  4.030    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.818 -1.330 -1.422 -1.159
0.0152 0.01508 7.69897 5.5784540176 2.6167026002    5.579  3.092  4.2390  4.000    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.960 -1.450 -1.543 -1.277
0.0152 0.01508 7.69897 5.5999994278 2.6167887546    5.601  3.100  4.2395  3.996    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.981 -1.468 -1.561 -1.294
0.0152 0.01508 7.69897 5.6193704605 2.6168655660    5.620  3.108  4.2400  3.992    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.999 -1.484 -1.577 -1.310
0.0152 0.01508 7.69897 5.7407994270 2.6173335152    5.742  3.155  4.2422  3.963    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.117 -1.589 -1.683 -1.414
0.0152 0.01508 7.69897 5.8000001907 2.6175535027    5.801  3.178  4.2430  3.948    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.174 -1.642 -1.737 -1.467
0.0152 0.01508 7.69897 5.8298611641 2.6176625173    5.831  3.189  4.2434  3.940    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.203 -1.669 -1.764 -1.493
0.0152 0.01508 7.69897 5.9458131790 2.6180739161    5.946  3.234  4.2444  3.907    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.316 -1.777 -1.872 -1.600
0.0152 0.01508 7.69897 6.0000000000 2.6182599138    6.000  3.256  4.2445  3.891    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.369 -1.829 -1.924 -1.652
0.0152 0.01508 7.69897 6.0526518822 2.6184369790    6.053  3.276  4.2446  3.874    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.420 -1.880 -1.975 -1.703
0.0152 0.01508 7.69897 6.1512141228 2.6187590867    6.151  3.314  4.2438  3.840    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.516 -1.981 -2.076 -1.805
0.0152 0.01508 7.69897 6.1999998093 2.6189141709    6.200  3.334  4.2431  3.821    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.564 -2.035 -2.129 -1.859
0.0152 0.01508 7.69897 6.2905640602 2.6191947438    6.290  3.370  4.2413  3.784    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.655 -2.136 -2.231 -1.962
0.0152 0.01508 7.69897 6.3872175217 2.6194841105    6.386  3.409  4.2382  3.739    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.753 -2.253 -2.346 -2.080
0.0152 0.01508 7.69897 6.4000000954 2.6195216279    6.399  3.414  4.2378  3.733    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.766 -2.269 -2.362 -2.096
0.0152 0.01508 7.69897 6.4155821800 2.6195671295    6.414  3.420  4.2372  3.726    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.781 -2.287 -2.381 -2.115
0.0152 0.01508 7.69897 6.5196619034 2.6198646513    6.518  3.463  4.2319  3.668    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.888 -2.426 -2.518 -2.257
0.0152 0.01508 7.69897 6.6044411659 2.6200990479    6.602  3.499  4.2258  3.614    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.977 -2.552 -2.642 -2.386
0.0152 0.01508 7.69897 6.6855149269 2.6203168165    6.683  3.533  4.2187  3.556    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.064 -2.681 -2.769 -2.519
0.0152 0.01508 7.69897 6.7551684380 2.6204991168    6.752  3.565  4.2113  3.500    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.142 -2.803 -2.889 -2.646
0.0152 0.01508 7.69897 6.8237638474 2.6206744713    6.820  3.599  4.2045  3.443    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.227 -2.928 -3.013 -2.775
0.0152 0.01508 7.69897 6.8483419418 2.6207363196    6.845  3.612  4.2033  3.427    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.260 -2.969 -3.053 -2.816
0.0152 0.01508 7.69897 6.8716335297 2.6207944611    6.868  3.629  4.2086  3.432    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.302 -2.981 -3.066 -2.825
0.0152 0.01508 7.69897 6.8874826431 2.6208337660    6.883  3.647  4.2194  3.459    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.347 -2.961 -3.050 -2.800
0.0152 0.01508 7.69897 6.8927283287 2.6208467292    6.889  3.660  4.2305  3.490    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.381 -2.931 -3.023 -2.762
0.0152 0.01508 7.69897 6.8951692581 2.6208527535    6.891  3.675  4.2414  3.519    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.418 -2.904 -2.999 -2.730
0.0152 0.01508 7.69897 6.8963770866 2.6208557327    6.892  3.691  4.2510  3.541    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.458 -2.888 -2.986 -2.708
0.0152 0.01508 7.69897 6.8971624374 2.6208576691    6.893  3.708  4.2597  3.560    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.500 -2.880 -2.980 -2.695
0.0152 0.01508 7.69897 6.8972568512 2.6208579019    6.893  3.709  4.2605  3.561    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.503 -2.878 -2.979 -2.693
0.0152 0.01508 7.69897 6.8975629807 2.6208586566    6.894  3.688  4.2541  3.557    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.450 -2.863 -2.962 -2.681
0.0152 0.01508 7.69897 6.8978099823 2.6208592654    6.894  3.670  4.2462  3.543    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.405 -2.863 -2.959 -2.686
0.0152 0.01508 7.69897 6.8980240822 2.6208597931    6.894  3.658  4.2373  3.520    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.374 -2.885 -2.979 -2.712
0.0152 0.01508 7.69897 6.8982772827 2.6208604172    6.894  3.653  4.2253  3.477    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.362 -2.943 -3.033 -2.777
0.0152 0.01508 7.69897 6.8985252380 2.6208610282    6.894  3.657  4.2134  3.425    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.372 -3.023 -3.110 -2.865
0.0152 0.01508 7.69897 6.8987770081 2.6208616486    6.895  3.666  4.2014  3.368    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.396 -3.117 -3.201 -2.966
0.0152 0.01508 7.69897 6.8990321159 2.6208622772    6.895  3.677  4.1894  3.309    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.422 -3.213 -3.293 -3.069
0.0152 0.01508 7.69897 6.8992877007 2.6208629069    6.895  3.685  4.1774  3.253    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.443 -3.305 -3.381 -3.168
0.0152 0.01508 7.69897 6.8995423317 2.6208635342    6.895  3.692  4.1653  3.198    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.460 -3.391 -3.463 -3.262
0.0152 0.01508 7.69897 6.8997931480 2.6208641521    6.896  3.697  4.1533  3.145    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.472 -3.472 -3.541 -3.350
0.0152 0.01508 7.69897 6.9000387192 2.6208647569    6.896  3.700  4.1413  3.094    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.480 -3.548 -3.613 -3.434
0.0152 0.01508 7.69897 6.9002780914 2.6208653465    6.896  3.702  4.1292  3.044    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.485 -3.621 -3.683 -3.514
0.0152 0.01508 7.69897 6.9005103111 2.6208659184    6.896  3.703  4.1172  2.994    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.487 -3.691 -3.749 -3.592
0.0152 0.01508 7.69897 6.9007344246 2.6208664703    6.897  3.703  4.1051  2.946    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.488 -3.759 -3.812 -3.667
0.0152 0.01508 7.69897 6.9010024071 2.6208671302    6.897  3.702  4.0901  2.886    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.486 -3.838 -3.887 -3.756
0.0152 0.01508 7.69897 6.9012074471 2.6208676350    6.897  3.701  4.0780  2.839    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.483 -3.899 -3.943 -3.825
0.0152 0.01508 7.69897 6.9014029503 2.6208681163    6.897  3.699  4.0660  2.793    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.478 -3.957 -3.997 -3.891
0.0152 0.01508 7.69897 6.9015903473 2.6208685777    6.898  3.697  4.0539  2.747    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.473 -4.012 -4.048 -3.954
0.0152 0.01508 7.69897 6.9017686844 2.6208690167    6.898  3.694  4.0419  2.702    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.466 -4.065 -4.096 -4.015
0.0152 0.01508 7.69897 6.9019389153 2.6208694357    6.898  3.691  4.0298  2.657    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.458 -4.115 -4.143 -4.073
0.0152 0.01508 7.69897 6.9021005630 2.6208698336    6.898  3.688  4.0178  2.612    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.449 -4.163 -4.186 -4.129
0.0152 0.01508 7.69897 6.9022912979 2.6208703030    6.898  3.683  4.0027  2.557    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.437 -4.220 -4.238 -4.197
0.0152 0.01508 7.69897 6.9024357796 2.6208706586    6.898  3.679  3.9907  2.513    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.427 -4.263 -4.276 -4.248
0.0152 0.01508 7.69897 6.9025726318 2.6208709954    6.898  3.674  3.9787  2.469    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.416 -4.303 -4.311 -4.298
0.0152 0.01508 7.69897 6.9027037621 2.6208713181    6.899  3.670  3.9667  2.426    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.404 -4.340 -4.342 -4.346
0.0152 0.01508 7.69897 6.9028282166 2.6208716244    6.899  3.665  3.9547  2.383    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.392 -4.375 -4.370 -4.392
0.0152 0.01508 7.69897 6.9029464722 2.6208719154    6.899  3.660  3.9427  2.340    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.379 -4.405 -4.394 -4.436
0.0152 0.01508 7.69897 6.9030594826 2.6208721935    6.899  3.654  3.9308  2.298    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.365 -4.431 -4.412 -4.477
0.0152 0.01508 7.69897 6.9031672478 2.6208724586    6.899  3.649  3.9187  2.255    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.352 -4.450 -4.420 -4.515
0.0152 0.01508 7.69897 6.9032692909 2.6208727097    6.899  3.643  3.9068  2.213    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.338 -4.462 -4.420 -4.550
0.0152 0.01508 7.69897 6.9033665657 2.6208729490    6.899  3.637  3.8948  2.171    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.323 -4.468 -4.412 -4.581
0.0152 0.01508 7.69897 6.9034581184 2.6208731743    6.899  3.631  3.8828  2.129    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.308 -4.469 -4.397 -4.610
0.0152 0.01508 7.69897 6.9035458565 2.6208733901    6.899  3.625  3.8708  2.087    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.293 -4.464 -4.375 -4.636
0.0152 0.01508 7.69897 6.9036288261 2.6208735942    6.900  3.619  3.8588  2.045    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.278 -4.456 -4.347 -4.661
0.0152 0.01508 7.69897 6.9037075043 2.6208737878    6.900  3.613  3.8469  2.004    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.262 -4.445 -4.312 -4.686
